CMD:bin/cbp.man traces/web/web_20_trace.gz
 (TAGE 1217581)  (LOOP 3648)  (SC 197568) 
 (TOTAL 1418797 bits 173.192993 KB) 
 TAGE Low Bank Used: 6
 TAGE High Bank Used: 15
 (Hard Branch Table 4559)  (Correlation Table 108576)  (Load Value Correlated Predictor Top 40041) 
 (Load Value Correlated Predictor TOTAL 18.698242 KB) 
 (Hard Branch Table 4559)  (Correlation Table 108576)  (Load Value Correlated Predictor Top 40041) 
 (Load Value Correlated Predictor TOTAL 18.698242 KB) 
[0, 0x80002b70], 33554606
[0xaaaaae305c90, 0xffff800080010c00], 288225245130080959
[0xffffdeeb9dd8, 0xffff800080010c00], 288223779124172218
[0xffffdeebbd24, 0xffff800080010c00], 288223779124172093
[0xffffdeeb9fe0, 0xffff800080010c00], 288223779124172210
[0xffffdeeba060, 0xffff800080010c00], 288223779124172208
[0xffffdeeba060, 0xffff800080010c00], 288223779124172208
[0xffffdeeb9fe0, 0xffff800080010c00], 288223779124172210
[0xffffdeeba060, 0xffff800080010c00], 288223779124172208
[0xffffdeeba060, 0xffff800080010c00], 288223779124172208
[0xffffdeeb9dd8, 0xffff800080010c00], 288223779124172218
15000000 instrs 
[0xffffdeebbd24, 0xffff800080010c00], 288223779124172093
[0xffffdeeb9fe0, 0xffff800080010c00], 288223779124172210
[0xffffdeeba060, 0xffff800080010c00], 288223779124172208
[0xffffdeeba060, 0xffff800080010c00], 288223779124172208
[0xffffdeeb9fe0, 0xffff800080010c00], 288223779124172210
[0xffffdeeba060, 0xffff800080010c00], 288223779124172208
[0xffffdeeba060, 0xffff800080010c00], 288223779124172208
[0xffffdeed8ff8, 0xffff800080010c00], 288223779124170226
[0xaaaaae305c90, 0xffff800080010c00], 288225245130080959
[0xffffdeeb9dd8, 0xffff800080010c00], 288223779124172218
[0xffffdeebbd24, 0xffff800080010c00], 288223779124172093
[0xffffdeeb9fe0, 0xffff800080010c00], 288223779124172210
[0xffffdeeba060, 0xffff800080010c00], 288223779124172208
[0xffffdeeba060, 0xffff800080010c00], 288223779124172208
[0xffffdeeb9fe0, 0xffff800080010c00], 288223779124172210
[0xffffdeeba060, 0xffff800080010c00], 288223779124172208
[0xffffdeeba060, 0xffff800080010c00], 288223779124172208
[0xffffdeeb9dd8, 0xffff800080010c00], 288223779124172218
[0xaaaaad088c94, 0xffff800080010c80], 288225245130383873
[0xffffdeeba060, 0xffff800080010c00], 288223779124172208
[0xffffdef21dc0, 0xffff800080010c00], 288223779124165562
[0xaaaab2e75670, 0xffff800080010c00], 288225245128845016
[0xffffdef21dc0, 0xffff800080010c00], 288223779124165562
[0xffffdeeb9dd8, 0xffff800080010c00], 288223779124172218
[0xffffdeebbd24, 0xffff800080010c00], 288223779124172093
[0xffffdeeb9fe0, 0xffff800080010c00], 288223779124172210
[0xffffdeeba060, 0xffff800080010c00], 288223779124172208
[0xffffdeeba060, 0xffff800080010c00], 288223779124172208
[0xffffdeeb9fe0, 0xffff800080010c00], 288223779124172210
[0xffffdeeba060, 0xffff800080010c00], 288223779124172208
[0xffffdeeba060, 0xffff800080010c00], 288223779124172208
[0xaaaaae305c90, 0xffff800080010c00], 288225245130080959
[0xffffdeeb9dd8, 0xffff800080010c00], 288223779124172218
[0xffffdeebbd24, 0xffff800080010c00], 288223779124172093
[0xffffdeeb9fe0, 0xffff800080010c00], 288223779124172210
[0xffffdeeba060, 0xffff800080010c00], 288223779124172208
[0xffffdeeba060, 0xffff800080010c00], 288223779124172208
[0xffffdeeb9fe0, 0xffff800080010c00], 288223779124172210
[0xffffdeeba060, 0xffff800080010c00], 288223779124172208
[0xffffdeeba060, 0xffff800080010c00], 288223779124172208
[0xffffdeeb9dd8, 0xffff800080010c00], 288223779124172218
[0xffffdeebbd24, 0xffff800080010c00], 288223779124172093
[0xffffdeeb9fe0, 0xffff800080010c00], 288223779124172210
[0xffffdeeba060, 0xffff800080010c00], 288223779124172208
[0xffffdeeba060, 0xffff800080010c00], 288223779124172208
[0xffffdeeb9fe0, 0xffff800080010c00], 288223779124172210
[0xffffdeeba060, 0xffff800080010c00], 288223779124172208
[0xffffdeeba060, 0xffff800080010c00], 288223779124172208
[0xaaaaae305c90, 0xffff800080010c00], 288225245130080959
[0xffffdeeb9dd8, 0xffff800080010c00], 288223779124172218
[0xffffdeebbd24, 0xffff800080010c00], 288223779124172093
[0xffffdeeb9fe0, 0xffff800080010c00], 288223779124172210
[0xffffdeeba060, 0xffff800080010c00], 288223779124172208
[0xffffdeeba060, 0xffff800080010c00], 288223779124172208
[0xffffdeeb9fe0, 0xffff800080010c00], 288223779124172210
[0xffffdeeba060, 0xffff800080010c00], 288223779124172208
[0xffffdeeba060, 0xffff800080010c00], 288223779124172208
[0xffffdeeb9dd8, 0xffff800080010c00], 288223779124172218
[0xaaaaacefbd38, 0xffff800080010c80], 288225245130409279
[0xaaaab1f4bdbc, 0x80000d00], 288227444152347967
20000000 instrs 
EOF
-----------------------------------Load Value Correlated Predictor Stats-----------------------------------
Branch Entangling Table Touch: 0
Branch Entangling Table Insert: 0
Branch Entangling Table Load PC Changed: 0
Load-Branch Entangling Table Touch: 0
Load-Branch Entangling Table Insert: 0
Load-Branch Entangling Table Load PC Changed: 0
Load Value Correlated Predictor Predicted: 0
Load Value Correlated Predictor Predicted By Value: 2174
Load Value Correlated Predictor Predicted By Addr: 0
Load Value Correlated Predictor Not Predicted: 0
Load Value Correlated Predictor Not Predicted Due to Entangling Table Miss: 0
Load Value Correlated Predictor Not Predicted Due to Correlation Table Miss: 0
Load Value Correlated Predictor Not Predicted Due to Load Value Tracking Miss: 0
Load Value Correlated Predictor No Load Or Value Late: 0
Load Value Correlated Predictor Load Value Provided by DVTAGE: 0
Load Value Correlated Predictor Not Predicted Due to TAGE High Confidence: 0
Load Value Correlated Predictor Not Predicted Due to Low Correlation Confidence: 0
Load Value Correlated Predictor Correct: 1938
Load Value Correlated Predictor Incorrect: 218
Load Value Correlated Predictor Correct TAGE Correct: 1921
Load Value Correlated Predictor Correct TAGE Incorrect: 17
Load Value Correlated Predictor Incorrect TAGE Correct: 217
Load Value Correlated Predictor Incorrect TAGE Incorrect: 1
Load Inst Bitmap Miss: 1877011
Load Inst Bitmap Hit: 2865843
Load Inst Bitmap Max Usage: 1024
Load Value Correlated Predictor Accuracy: Nan
Branch Entangling Table Load PC Changed Ratio: Nan
Load Branch Entangling Table Load PC Changed Ratio: Nan
-----------------------------------------------------------------------------------------------------------
------------------------------------------- Hard Branch Table Stats --------------------------------------
  Update branches:                         3186911
  Update replaces:                           14935
  Update replaces failed:                  2818802
  Update decays:                               159
  Update decayed to zero:                    14811
  Update saturated:                           1265
  Query branches:                          6373822
  Query hard:                                55587
  Query not hard:                          6318235
------------------------------------------------------------------------------------------------

-------------------------------------- Correlation Table Stats ----------------------------------
  Total storage:                                        12.5 KB
  Total table entries:                                  4096
  Update count:                                       850670
  Update hit:                                         173435
  Update allocate:                                     37734
  Update dir changed:                                 122853
  Update replacement:                                  13396
  Update inserts:                                      17401
  Update inserts failed:                                3592
  Query hit:                                           81511
  Query miss:                                         333349
  Query conf saturated:                                 2174
  Query conf low:                                      79337
  Query direction changed:                             63798
  Query high conf & direction changed:                     0
-------------------------------------------------------------------------------------------------
WINDOW_SIZE = 1024
FETCH_WIDTH = 16
FETCH_NUM_BRANCH = 16
FETCH_STOP_AT_INDIRECT = 1
FETCH_STOP_AT_TAKEN = 1
FETCH_MODEL_ICACHE = 1
PERFECT_BRANCH_PRED = 0
PERFECT_INDIRECT_PRED = 1
PIPELINE_FILL_LATENCY = 10
NUM_LDST_LANES = 8
NUM_ALU_LANES = 16
MEMORY HIERARCHY CONFIGURATION---------------------
STRIDE Prefetcher = 1
PERFECT_CACHE = 0
WRITE_ALLOCATE = 1
Within-pipeline factors:
	AGEN latency = 1 cycle
	Store Queue (SQ): SQ size = window size, oracle memory disambiguation, store-load forwarding = 1 cycle after store's or load's agen.
	* Note: A store searches the L1$ at commit. The store is released
	* from the SQ and window, whether it hits or misses. Store misses
	* are buffered until the block is allocated and the store is
	* performed in the L1$. While buffered, conflicting loads get
	* the store's data as they would from the SQ.
I$: 128 KB, 8-way set-assoc., 64B block size
L1$: 128 KB, 8-way set-assoc., 64B block size, 3-cycle search latency
L2$: 4 MB, 8-way set-assoc., 64B block size, 12-cycle search latency
L3$: 32 MB, 16-way set-assoc., 128B block size, 50-cycle search latency
Main Memory: 150-cycle fixed search time
---------------------------STORE QUEUE MEASUREMENTS (Full Simulation i.e. Counts Not Reset When Warmup Ends)---------------------------
Number of loads: 5290864
Number of loads that miss in SQ: 4539560 (85.80%)
Number of PFs issued to the memory system 187573
---------------------------------------------------------------------------------------------------------------------------------------
------------------------MEMORY HIERARCHY MEASUREMENTS (Full Simulation i.e. Counts Not Reset When Warmup Ends)-------------------------
I$:
