CMD:bin/cbp.man traces/infra/infra_2_trace.gz
 (TAGE 1217581)  (LOOP 3648)  (SC 197568) 
 (TOTAL 1418797 bits 173.192993 KB) 
 TAGE Low Bank Used: 6
 TAGE High Bank Used: 15
 (Hard Branch Table 4559)  (Correlation Table 108576)  (Load Value Correlated Predictor Top 40041) 
 (Load Value Correlated Predictor TOTAL 18.698242 KB) 
 (Hard Branch Table 4559)  (Correlation Table 108576)  (Load Value Correlated Predictor Top 40041) 
 (Load Value Correlated Predictor TOTAL 18.698242 KB) 
[0, 0x800020a8], 33554563
[0xffffbf6b6980, 0xffff000008081c04], 288221580077724363
[0xffffbf6b6980, 0xffff000008081c04], 288221580077724363
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b6980, 0xffff000008081c04], 288221580077724363
[0xffffbf6b6980, 0xffff000008081c04], 288221580077724363
[0xffffbf6b6830, 0xffff000008081c04], 288221580077724369
[0xffffbf6b6830, 0xffff000008081c04], 288221580077724369
[0xffffbf3c44cc, 0xffff000008081c04], 288221580077772638
[0x4000006d7dd0, 0xffff000008081c04], 288224878595566202
[0x4000000233c0, 0xffff000008081c04], 288224878595676066
[0x4000006cd090, 0xffff000008081c04], 288224878595566895
[0x40000067174c, 0xffff000008081c04], 288224878595572756
[0x4000007013f8, 0xffff000008081c04], 288224878595563554
[0x4000006fc604, 0xffff000008081c04], 288224878595563865
[0xffffbf6b6980, 0xffff000008081c04], 288221580077724363
[0xffffbf6b6980, 0xffff000008081c04], 288221580077724363
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b6980, 0xffff000008081c04], 288221580077724363
[0xffffbf6b6980, 0xffff000008081c04], 288221580077724363
[0xffffbf6b6830, 0xffff000008081c04], 288221580077724369
[0xffffbf6b6830, 0xffff000008081c04], 288221580077724369
[0xffffbf3c44cc, 0xffff000008081c04], 288221580077772638
[0x4000006fc604, 0xffff000008081c04], 288224878595563865
[0xffffbf6b6980, 0xffff000008081c04], 288221580077724363
[0xffffbf6b6980, 0xffff000008081c04], 288221580077724363
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b6980, 0xffff000008081c04], 288221580077724363
[0xffffbf6b6980, 0xffff000008081c04], 288221580077724363
[0xffffbf6b6830, 0xffff000008081c04], 288221580077724369
[0xffffbf6b6830, 0xffff000008081c04], 288221580077724369
[0xffffbf3c44cc, 0xffff000008081c04], 288221580077772638
[0x4000000235f8, 0xffff000008081c04], 288224878595676058
[0x4c62b0, 0xffff000008081c04], 288225978107227879
5000000 instrs 
10000000 instrs 
15000000 instrs 
20000000 instrs 
25000000 instrs 
30000000 instrs 
35000000 instrs 
40000000 instrs 
45000000 instrs 
[0x4000000235f8, 0xffff000008081c04], 288224878595676058
[0x4000006fc604, 0xffff000008081c04], 288224878595563865
[0xffffbf6b6980, 0xffff000008081c04], 288221580077724363
[0xffffbf6b6980, 0xffff000008081c04], 288221580077724363
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b6980, 0xffff000008081c04], 288221580077724363
[0xffffbf6b6980, 0xffff000008081c04], 288221580077724363
[0xffffbf6b6830, 0xffff000008081c04], 288221580077724369
[0xffffbf6b6830, 0xffff000008081c04], 288221580077724369
[0xffffbf3c44cc, 0xffff000008081c04], 288221580077772638
[0xffffbf6b6980, 0xffff000008081c04], 288221580077724363
[0xffffbf6b6980, 0xffff000008081c04], 288221580077724363
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b68a0, 0xffff000008081c04], 288221580077724367
[0xffffbf6b6980, 0xffff000008081c04], 288221580077724363
[0xffffbf6b6980, 0xffff000008081c04], 288221580077724363
[0xffffbf6b6830, 0xffff000008081c04], 288221580077724369
[0xffffbf6b6830, 0xffff000008081c04], 288221580077724369
[0xffffbf3c44cc, 0xffff000008081c04], 288221580077772638
[0x4000006fc604, 0xffff000008081c04], 288224878595563865
EOF
-----------------------------------Load Value Correlated Predictor Stats-----------------------------------
Branch Entangling Table Touch: 0
Branch Entangling Table Insert: 0
Branch Entangling Table Load PC Changed: 0
Load-Branch Entangling Table Touch: 0
Load-Branch Entangling Table Insert: 0
Load-Branch Entangling Table Load PC Changed: 0
Load Value Correlated Predictor Predicted: 0
Load Value Correlated Predictor Predicted By Value: 5165
Load Value Correlated Predictor Predicted By Addr: 0
Load Value Correlated Predictor Not Predicted: 0
Load Value Correlated Predictor Not Predicted Due to Entangling Table Miss: 0
Load Value Correlated Predictor Not Predicted Due to Correlation Table Miss: 0
Load Value Correlated Predictor Not Predicted Due to Load Value Tracking Miss: 0
Load Value Correlated Predictor No Load Or Value Late: 0
Load Value Correlated Predictor Load Value Provided by DVTAGE: 0
Load Value Correlated Predictor Not Predicted Due to TAGE High Confidence: 0
Load Value Correlated Predictor Not Predicted Due to Low Correlation Confidence: 0
Load Value Correlated Predictor Correct: 5131
Load Value Correlated Predictor Incorrect: 33
Load Value Correlated Predictor Correct TAGE Correct: 4523
Load Value Correlated Predictor Correct TAGE Incorrect: 608
Load Value Correlated Predictor Incorrect TAGE Correct: 13
Load Value Correlated Predictor Incorrect TAGE Incorrect: 20
Load Inst Bitmap Miss: 665197
Load Inst Bitmap Hit: 10327157
Load Inst Bitmap Max Usage: 1024
Load Value Correlated Predictor Accuracy: Nan
Branch Entangling Table Load PC Changed Ratio: Nan
Load Branch Entangling Table Load PC Changed Ratio: Nan
-----------------------------------------------------------------------------------------------------------
------------------------------------------- Hard Branch Table Stats --------------------------------------
  Update branches:                         5818731
  Update replaces:                           34088
  Update replaces failed:                  1224006
  Update decays:                               290
  Update decayed to zero:                    33962
  Update saturated:                          14360
  Query branches:                         11637462
  Query hard:                              5556946
  Query not hard:                          6080516
------------------------------------------------------------------------------------------------

-------------------------------------- Correlation Table Stats ----------------------------------
  Total storage:                                        12.5 KB
  Total table entries:                                  4096
  Update count:                                     88778602
  Update hit:                                       78736747
  Update allocate:                                    440472
  Update dir changed:                               78275703
  Update replacement:                                  35957
  Update inserts:                                      39416
  Update inserts failed:                                2334
  Query hit:                                        29045543
  Query miss:                                        8300296
  Query conf saturated:                                 5165
  Query conf low:                                   29040378
  Query direction changed:                          28852342
  Query high conf & direction changed:                     0
-------------------------------------------------------------------------------------------------
WINDOW_SIZE = 1024
FETCH_WIDTH = 16
FETCH_NUM_BRANCH = 16
FETCH_STOP_AT_INDIRECT = 1
FETCH_STOP_AT_TAKEN = 1
FETCH_MODEL_ICACHE = 1
PERFECT_BRANCH_PRED = 0
PERFECT_INDIRECT_PRED = 1
PIPELINE_FILL_LATENCY = 10
NUM_LDST_LANES = 8
NUM_ALU_LANES = 16
MEMORY HIERARCHY CONFIGURATION---------------------
STRIDE Prefetcher = 1
PERFECT_CACHE = 0
WRITE_ALLOCATE = 1
Within-pipeline factors:
	AGEN latency = 1 cycle
	Store Queue (SQ): SQ size = window size, oracle memory disambiguation, store-load forwarding = 1 cycle after store's or load's agen.
	* Note: A store searches the L1$ at commit. The store is released
	* from the SQ and window, whether it hits or misses. Store misses
	* are buffered until the block is allocated and the store is
	* performed in the L1$. While buffered, conflicting loads get
	* the store's data as they would from the SQ.
I$: 128 KB, 8-way set-assoc., 64B block size
L1$: 128 KB, 8-way set-assoc., 64B block size, 3-cycle search latency
L2$: 4 MB, 8-way set-assoc., 64B block size, 12-cycle search latency
L3$: 32 MB, 16-way set-assoc., 128B block size, 50-cycle search latency
Main Memory: 150-cycle fixed search time
---------------------------STORE QUEUE MEASUREMENTS (Full Simulation i.e. Counts Not Reset When Warmup Ends)---------------------------
Number of loads: 29129361
Number of loads that miss in SQ: 26857320 (92.20%)
Number of PFs issued to the memory system 1670097
---------------------------------------------------------------------------------------------------------------------------------------
